pl_name,hostname,ra,dec,discoverymethod,disc_year,sy_dist
"TOI-6054.01","TOI-6054",56.3370070,60.3509170,"Transit",2024,79.40700000
"TOI-6054.02","TOI-6054",56.3370070,60.3509170,"Transit",2024,79.40700000
"TOI-6080 b","TOI-6080",266.6044226,38.0787076,"Transit",2026,188.18300000
"TOI-6086 b","TOI-6086",265.3704236,30.3037755,"Transit",2024,31.45660000
"TOI-6109 b","TOI-6109",50.1319206,42.6069564,"Transit",2025,151.73800000
"TOI-6109 c","TOI-6109",50.1319206,42.6069564,"Transit",2025,151.73800000
"TOI-6130 b","TOI-6130",339.2050832,16.8271941,"Transit",2024,220.88200000
"TOI-615 b","TOI-615",133.4086892,-40.5437010,"Transit",2023,360.40800000
"TOI-620 b","TOI-620",142.1734459,-12.1671652,"Transit",2022,33.02310000
"TOI-622 b","TOI-622",125.3050544,-46.4842959,"Transit",2023,123.29700000
"TOI-6223 b","TOI-6223",355.9505977,33.0672361,"Transit",2025,133.12200000
"TOI-6255 b","TOI-6255",331.5031606,39.2988284,"Transit",2024,20.31670000
"TOI-628 b","TOI-628",99.2630608,1.7675497,"Transit",2021,178.68000000
"TOI-6281 b","TOI-6281",172.3785238,-40.6094246,"Transit",2026,57.74510000
"TOI-6303 b","TOI-6303",46.7806502,40.1471740,"Transit",2025,152.21900000
"TOI-6324 b","TOI-6324",330.8445430,67.4986773,"Transit",2025,20.54880000
"TOI-6330 b","TOI-6330",22.1679816,53.6860778,"Transit",2025,139.04200000
"TOI-6383 A b","TOI-6383 A",60.4246951,60.8913677,"Transit",2024,171.31900000
"TOI-6393 b","TOI-6393",141.2436918,68.7883127,"Transit",2026,186.22900000
"TOI-640 b","TOI-640",99.7345935,-36.6461300,"Transit",2021,341.99700000
"TOI-6420 b","TOI-6420",125.5443036,-19.1242852,"Transit",2025,634.71200000
"TOI-6448 b","TOI-6448",110.1704109,-33.9223285,"Transit",2025,386.87900000
"TOI-6478 b","TOI-6478",149.9918059,-16.1597935,"Transit",2025,38.60570000
"TOI-654.01","TOI-654",164.7245509,-5.5475446,"Transit",2024,57.75530000
"TOI-6564 b","TOI-6564",205.8178791,-56.1564491,"Transit",2026,191.37200000
"TOI-6628 b","TOI-6628",225.8370504,-35.2305793,"Transit",2025,320.52700000
"TOI-663 b","TOI-663",160.0658525,-8.5110827,"Transit",2024,64.23080000
"TOI-663 c","TOI-663",160.0658525,-8.5110827,"Transit",2024,64.23080000
"TOI-663 d","TOI-663",160.0658525,-8.5110827,"Transit",2024,64.23080000
"TOI-6651 b","TOI-6651",15.7885904,35.3890405,"Transit",2024,212.12800000
"TOI-6677 b","TOI-6677",290.4719117,-46.8749591,"Transit",2026,340.52000000
"TOI-669 b","TOI-669",158.9007013,-5.1813735,"Transit",2023,142.86700000
"TOI-6692 b","TOI-6692",312.6940436,-81.2723982,"Transit",2026,312.90300000
"TOI-6695 b","TOI-6695",129.5720221,-23.5502170,"Transit",2025,282.53600000
"TOI-6695 c","TOI-6695",129.5720221,-23.5502170,"Radial Velocity",2025,282.53600000
"TOI-6699 b","TOI-6699",317.0695839,-63.2504996,"Transit",2026,85.84630000
"TOI-6707 b","TOI-6707",109.7634707,-58.1155263,"Transit",2026,641.46700000
"TOI-6716 b","TOI-6716",111.6570820,-30.5521801,"Transit",2026,18.88730000
"TOI-672 b","TOI-672",167.9908627,-39.3281151,"Transit",2023,66.90710000
"TOI-674 b","TOI-674",164.5865592,-36.8581092,"Transit",2021,46.08510000
"TOI-677 b","TOI-677",144.1193594,-50.4630933,"Transit",2020,141.81200000
"TOI-682.01","TOI-682",167.8854300,-22.0727803,"Transit",2021,83.15480000
"TOI-6884 b","TOI-6884",193.0087935,26.6739510,"Transit",2026,562.37600000
"TOI-6894 b","TOI-6894",173.4691418,12.4510906,"Transit",2025,73.81310000
"TOI-6954 b","TOI-6954",168.3240591,-2.7877643,"Transit",2026,190.04200000
"TOI-697 b","TOI-697",69.7042208,-36.6813257,"Transit",2026,93.77140000
"TOI-700 b","TOI-700",97.0957165,-65.5786149,"Transit",2020,31.12650000
"TOI-700 c","TOI-700",97.0957165,-65.5786149,"Transit",2020,31.12650000
"TOI-700 d","TOI-700",97.0957165,-65.5786149,"Transit",2020,31.12650000
"TOI-700 e","TOI-700",97.0957165,-65.5786149,"Transit",2023,31.12650000
"TOI-7008 b","TOI-7008",216.9882531,79.4503960,"Transit",2026,410.46700000
"TOI-7009 b","TOI-7009",299.5131334,55.6510291,"Transit",2026,184.12000000
"TOI-7041 b","TOI-7041",357.8021716,-50.8698618,"Transit",2025,439.52000000
"TOI-707 b","TOI-707",98.7295889,-67.5372743,"Transit",2026,130.95900000
"TOI-712 b","TOI-712",92.9361063,-65.8258386,"Transit",2022,58.62120000
"TOI-712 c","TOI-712",92.9361063,-65.8258386,"Transit",2022,58.62120000
"TOI-712 d","TOI-712",92.9361063,-65.8258386,"Transit",2022,58.62120000
"TOI-7149 b","TOI-7149",244.7384657,19.1758116,"Transit",2025,126.12600000
"TOI-715 b","TOI-715",113.8523276,-73.5774089,"Transit",2023,42.40480000
"TOI-7155 b","TOI-7155",12.4454481,79.2878555,"Transit",2026,144.75100000
"TOI-7166 b","TOI-7166",320.6806363,8.8893975,"Transit",2025,35.41530000
"TOI-733 b","TOI-733",159.4093183,-40.8882590,"Transit",2023,75.20920000
"TOI-7333 b","TOI-7333",243.5319622,75.9166315,"Transit",2026,157.21700000
"TOI-7384 b","TOI-7384",83.1031834,-39.8342501,"Transit",2026,66.79020000
"TOI-7510 b","TOI-7510",273.7281880,-54.4340547,"Transit",2025,249.00600000
"TOI-7510 c","TOI-7510",273.7281880,-54.4340547,"Transit",2025,249.00600000
"TOI-7510 d","TOI-7510",273.7281880,-54.4340547,"Transit",2025,249.00600000
"TOI-756 b","TOI-756",192.1037380,-45.4704709,"Transit",2025,86.17590000
"TOI-756 c","TOI-756",192.1037380,-45.4704709,"Radial Velocity",2025,86.17590000
"TOI-757 b","TOI-757",187.9948428,-35.5544523,"Transit",2024,60.34180000
"TOI-762 A b","TOI-762 A",166.0747423,-47.8214964,"Transit",2024,98.44580000
"TOI-763 b","TOI-763",194.4680980,-39.7580613,"Transit",2020,95.12740000
"TOI-763 c","TOI-763",194.4680980,-39.7580613,"Transit",2020,95.12740000
"TOI-771 b","TOI-771",164.1138903,-72.9851736,"Transit",2024,25.27880000
"TOI-771 c","TOI-771",164.1138903,-72.9851736,"Radial Velocity",2025,25.27880000
"TOI-776 b","TOI-776",178.5779970,-37.5533568,"Transit",2020,27.17010000
"TOI-776 c","TOI-776",178.5779970,-37.5533568,"Transit",2020,27.17010000
"TOI-778 b","TOI-778",199.3338503,-15.2737046,"Transit",2023,161.74300000
"TOI-782 b","TOI-782",183.9203614,-18.9103377,"Transit",2024,52.51220000
"TOI-784 b","HD 307842",159.3412205,-63.6556923,"Transit",2023,64.59970000
"TOI-791 b","TOI-791",118.4347574,-69.7017359,"Transit",2026,341.22100000
"TOI-791 c","TOI-791",118.4347574,-69.7017359,"Transit",2026,341.22100000
"TOI-799 b","TOI-799",98.4691249,-52.4602958,"Transit",2026,158.52600000
"TOI-808 b","TOI-808",133.7485497,-44.2886304,"Transit",2026,98.18480000
"TOI-813 b","TOI-813",72.6940102,-60.9054608,"Transit",2020,263.14500000
"TOI-815 b","TOI-815",155.8719377,-43.8349248,"Transit",2024,59.71170000
"TOI-815 c","TOI-815",155.8719377,-43.8349248,"Transit",2024,59.71170000
"TOI-824 b","TOI-824",222.1654705,-57.5888666,"Transit",2020,63.92620000
"TOI-833 b","TOI-833",145.6454720,-62.4758857,"Transit",2022,41.71480000
"TOI-836 b","TOI-836",225.0798831,-24.4542022,"Transit",2023,27.50240000
"TOI-836.01","TOI-836",225.0798831,-24.4542022,"Transit",2021,27.50240000
"TOI-837 b","TOI-837",157.0372806,-64.5052107,"Transit",2020,142.48800000
"TOI-849 b","TOI-849",28.7157956,-29.4217086,"Transit",2020,225.73400000
"TOI-858 B b","TOI-858 B",60.1998256,-54.5929177,"Transit",2023,250.48900000
"TOI-871 b","TOI-871",74.7376264,-50.6274153,"Transit",2024,68.04730000
"TOI-880 c","TOI-880",94.1644734,-13.9873370,"Transit",2025,60.66790000
"TOI-880.02","TOI-880",94.1644734,-13.9873370,"Transit",2024,60.66790000
"TOI-883 b","TOI-883",103.3690609,-6.5078349,"Transit",2026,102.63700000
"TOI-892 b","TOI-892",86.7382280,-11.2353401,"Transit",2020,340.54300000
"TOI-904 b","TOI-904",89.3712733,-83.1297264,"Transit",2023,46.08910000
"TOI-904 c","TOI-904",89.3712733,-83.1297264,"Transit",2023,46.08910000
"TOI-905 b","TOI-905",227.6586754,-71.3616316,"Transit",2020,158.64900000
"TOI-907.01","TOI-907",262.1834072,-62.8403830,"Transit",2024,312.52900000
"TOI-908 b","TOI-908",53.1594266,-81.2507450,"Transit",2023,175.74800000
"TOI-912 b","TOI-912",229.3285665,-80.4733446,"Transit",2025,26.10720000
"TOI-913 b","TOI-913",234.5723244,-80.8034265,"Transit",2023,65.17690000
"TOI-921 b","TOI-921",99.6742038,-56.2205396,"Transit",2026,294.01500000
"TOI-929 b","TOI-929",45.9071657,-39.9307758,"Transit",2026,114.42100000
"TOI-938 b","TOI-938",63.0323442,-12.1188357,"Transit",2026,215.03400000
"TOI-941 b","TOI-941",78.3005249,6.5459146,"Transit",2026,263.38600000
"TOI-942 b","TOI-942",76.6496172,-20.2456126,"Transit",2020,152.60100000
"TOI-942 c","TOI-942",76.6496172,-20.2456126,"Transit",2020,152.60100000
"TOI-954 b","TOI-954",61.9410587,-25.2088028,"Transit",2020,238.76800000
"TOI-969 b","TOI-969",115.1366858,2.0985879,"Transit",2022,77.25540000
"TOI-969 c","TOI-969",115.1366858,2.0985879,"Radial Velocity",2022,77.25540000
"TRAPPIST-1 b","TRAPPIST-1",346.6263919,-5.0434618,"Transit",2016,12.42988881
"TRAPPIST-1 c","TRAPPIST-1",346.6263919,-5.0434618,"Transit",2016,12.42988881
"TRAPPIST-1 d","TRAPPIST-1",346.6263919,-5.0434618,"Transit",2016,12.42988881
"TRAPPIST-1 e","TRAPPIST-1",346.6263919,-5.0434618,"Transit",2017,12.42988881
"TRAPPIST-1 f","TRAPPIST-1",346.6263919,-5.0434618,"Transit",2017,12.42988881
"TRAPPIST-1 g","TRAPPIST-1",346.6263919,-5.0434618,"Transit",2017,12.42988881
"TRAPPIST-1 h","TRAPPIST-1",346.6263919,-5.0434618,"Transit",2017,12.42988881
"TWA 7 b","TWA 7",160.6248102,-33.6712596,"Imaging",2025,33.99580000
"TYC 0434-04538-1 b","TYC 0434-04538-1",271.3396528,2.0622774,"Radial Velocity",2021,613.42200000
"TYC 1422-614-1 b","TYC 1422-614-1",154.2777769,19.5584068,"Radial Velocity",2014,672.41000000
"TYC 1422-614-1 c","TYC 1422-614-1",154.2777769,19.5584068,"Radial Velocity",2014,672.41000000
"TYC 2187-512-1 b","TYC 2187-512-1",320.5266829,22.9319351,"Radial Velocity",2022,15.47440000
"TYC 3318-01333-1 b","TYC 3318-01333-1",45.5825716,49.7441421,"Radial Velocity",2018,490.61000000
"TYC 3667-1280-1 b","TYC 3667-1280-1",12.8875757,58.4261485,"Radial Velocity",2016,477.51600000
"TYC 4282-00605-1 b","TYC 4282-00605-1",343.8721029,62.2391907,"Radial Velocity",2017,464.12800000
"TYC 8998-760-1 b","TYC 8998-760-1",201.3001096,-64.9391566,"Imaging",2020,94.61770000
"TYC 8998-760-1 c","TYC 8998-760-1",201.3001096,-64.9391566,"Imaging",2020,94.61770000
"Teegarden's Star b","Teegarden's Star",43.2691449,16.8649024,"Radial Velocity",2019,3.83078000
"Teegarden's Star c","Teegarden's Star",43.2691449,16.8649024,"Radial Velocity",2019,3.83078000
"Teegarden's Star d","Teegarden's Star",43.2691449,16.8649024,"Radial Velocity",2024,3.83078000
"TrES-1 b","TrES-1",286.0408755,36.6325360,"Transit",2004,159.65800000
"TrES-2 b","TrES-2",286.8085258,49.3164211,"Transit",2006,215.32000000
"TrES-3 b","TrES-3",268.0291106,37.5463268,"Transit",2007,231.33700000
"TrES-4 b","TrES-4",268.3043361,37.2117397,"Transit",2007,515.98000000
"TrES-5 b","TrES-5",305.2219454,59.4489033,"Transit",2011,360.31300000
"UCAC3 113-933 b","UCAC3 113-933",5.2758121,-33.8031679,"Imaging",2024,52.58290000
"UCAC4 328-061594 b","UCAC4 328-061594",152.6991091,-24.4532674,"Imaging",2024,39.90890000
"UKIRT-2017-BLG-001L b","UKIRT-2017-BLG-001L",266.6540830,-29.2113609,"Microlensing",2018,6300.00000000
"USco CTIO 108 b","USco CTIO 108",241.4752653,-18.3124167,"Imaging",2008,144.01900000
"USco1556 b","USco1556 A",239.1037198,-25.6890476,"Imaging",2019,140.63500000
"USco1621 b","USco1621 A",245.3730855,-25.4954265,"Imaging",2019,137.90100000
"UZ For b","UZ For",53.8694682,-25.7393857,"Eclipse Timing Variations",2011,239.60387482
"UZ For c","UZ For",53.8694682,-25.7393857,"Eclipse Timing Variations",2011,239.60387482
"V0391 Peg b","V0391 Peg",331.0504119,26.4188227,"Pulsation Timing Variations",2007,1195.98000000
"V1298 Tau b","V1298 Tau",61.3316540,20.1570318,"Transit",2019,108.19900000
"V1298 Tau c","V1298 Tau",61.3316540,20.1570318,"Transit",2019,108.19900000
"V1298 Tau d","V1298 Tau",61.3316540,20.1570318,"Transit",2019,108.19900000
"V1298 Tau e","V1298 Tau",61.3316540,20.1570318,"Transit",2019,108.19900000
"V2376 Ori b","V2376 Ori",83.8398180,-5.3515552,"Imaging",2025,
"V830 Tau b","V830 Tau",68.2918259,24.5619241,"Radial Velocity",2016,130.11100000
"VHS J125601.92-125723.9 b","VHS J125601.92-125723.9",194.0089640,-12.9560310,"Imaging",2015,12.70000000
"WASP-1 b","WASP-1",5.1669536,31.9899732,"Transit",2007,393.07200000
"WASP-10 b","WASP-10",348.9930457,31.4627508,"Transit",2008,140.99800000
"WASP-100 b","WASP-100",68.9598159,-64.0270390,"Transit",2014,364.41100000
"WASP-101 b","WASP-101",98.3511016,-23.4860860,"Transit",2014,201.22400000
"WASP-102 b","WASP-102",336.4643016,15.8566392,"Transit",2025,535.68900000
"WASP-103 b","WASP-103",249.3148604,7.1833758,"Transit",2014,375.64700000
"WASP-104 b","WASP-104",160.6023689,7.4350768,"Transit",2014,185.93200000
"WASP-105 b","WASP-105",24.1678686,-50.6593080,"Transit",2017,169.27200000
"WASP-106 b","WASP-106",166.4296276,-5.0794854,"Transit",2014,352.18100000
"WASP-107 b","WASP-107",188.3864277,-10.1462141,"Transit",2017,64.74140000
"WASP-107 c","WASP-107",188.3864277,-10.1462141,"Radial Velocity",2020,64.74140000
"WASP-108 b","WASP-108",195.8281644,-49.6397727,"Transit",2020,258.77700000
"WASP-11 b","WASP-11",47.3689472,30.6733817,"Transit",2008,124.73000000
"WASP-110 b","WASP-110",305.8724366,-44.0587001,"Transit",2021,274.96000000
"WASP-113 b","WASP-113",224.8728589,46.9600996,"Transit",2016,435.15600000
"WASP-114 b","WASP-114",327.6656953,10.4629385,"Transit",2016,523.33700000
"WASP-116 b","WASP-116",35.2157609,-1.8260419,"Transit",2025,559.24300000
"WASP-117 b","WASP-117",36.7758112,-50.2844247,"Transit",2014,157.96300000
"WASP-118 b","WASP-118",19.5505861,2.7027847,"Transit",2016,376.65800000
"WASP-119 b","WASP-119",55.9336392,-65.1937800,"Transit",2016,302.44800000
"WASP-12 b","WASP-12",97.6366450,29.6722662,"Transit",2008,427.24600000
"WASP-120 b","WASP-120",62.6160813,-45.8982434,"Transit",2016,381.17400000
"WASP-121 b","WASP-121",107.6002312,-39.0972705,"Transit",2016,269.89800000
"WASP-123 b","WASP-123",289.4792124,-32.8601244,"Transit",2016,197.99600000
"WASP-124 b","WASP-124",332.7143373,-30.7497189,"Transit",2016,448.63700000
"WASP-126 b","WASP-126",63.3747060,-69.2265926,"Transit",2016,216.52600000
"WASP-126 c","WASP-126",63.3747060,-69.2265926,"Transit Timing Variations",2019,216.52600000
"WASP-127 b","WASP-127",160.5587646,-3.8349989,"Transit",2016,159.50700000
"WASP-129 b","WASP-129",176.2990518,-42.0639575,"Transit",2016,301.46200000
"WASP-13 b","WASP-13",140.1029654,33.8823291,"Transit",2009,227.53700000
"WASP-130 b","WASP-130",203.1060194,-42.4752733,"Transit",2016,172.25600000
"WASP-131 b","WASP-131",210.1935714,-30.5836084,"Transit",2016,200.07500000
"WASP-132 b","WASP-132",217.6091998,-46.1595160,"Transit",2016,122.91000000
"WASP-132 c","WASP-132",217.6091998,-46.1595160,"Transit",2022,122.91000000
"WASP-132 d","WASP-132",217.6091998,-46.1595160,"Radial Velocity",2024,122.91000000
"WASP-133 b","WASP-133",314.5754375,-35.7966224,"Transit",2016,559.08400000
"WASP-135 b","WASP-135",267.2848846,29.8790428,"Transit",2015,298.21400000
"WASP-136 b","WASP-136",0.3257610,-8.9262512,"Transit",2016,275.58700000
"WASP-138 b","WASP-138",41.6391598,-0.4641252,"Transit",2016,414.23400000
"WASP-139 b","WASP-139",49.5621730,-41.3020235,"Transit",2016,212.47200000
"WASP-14 b","WASP-14",218.2766247,21.8946875,"Transit",2008,161.99700000
"WASP-140 b","WASP-140",60.3855387,-20.4509991,"Transit",2016,117.59800000
"WASP-141 b","WASP-141",71.8244347,-17.1151736,"Transit",2016,516.54300000
"WASP-142 b","WASP-142",140.5063164,-23.9461020,"Transit",2016,730.93300000
"WASP-144 b","WASP-144",320.7628761,-40.0484393,"Transit",2018,355.51300000
"WASP-145 A b","WASP-145 A",322.2537644,-58.8361466,"Transit",2018,91.29900000
"WASP-147 b","WASP-147",359.1915117,-22.1532316,"Transit",2018,436.09800000
"WASP-148 b","WASP-148",254.1305022,44.3025361,"Transit",2020,246.35300000
"WASP-148 c","WASP-148",254.1305022,44.3025361,"Radial Velocity",2020,246.35300000
"WASP-149 b","WASP-149",124.0736810,-8.6865813,"Transit",2025,211.73000000
"WASP-15 b","WASP-15",208.9280111,-32.1597118,"Transit",2009,282.09100000
"WASP-150 b","WASP-150",264.2630197,53.0212751,"Transit",2020,527.99500000
"WASP-151 b","WASP-151",349.0634651,0.3066895,"Transit",2017,453.09900000
"WASP-153 b","WASP-153",279.2624729,40.0186905,"Transit",2017,610.17600000
"WASP-154 b","WASP-154",327.7191734,-8.6359458,"Transit",2025,215.50100000
"WASP-155 b","WASP-155",347.9797230,33.0476125,"Transit",2025,399.63000000
"WASP-156 b","WASP-156",32.7820850,2.4181937,"Transit",2017,122.06600000
"WASP-157 b","WASP-157",201.6551525,-8.3176353,"Transit",2016,334.03700000
"WASP-158 b","WASP-158",4.1463468,-10.9764226,"Transit",2018,524.99300000
"WASP-159 b","WASP-159",68.1364792,-38.9682973,"Transit",2018,715.38300000
"WASP-16 b","WASP-16",214.6830109,-20.2754374,"Transit",2009,194.13400000
"WASP-160 B b","WASP-160 B",87.6795610,-27.6233218,"Transit",2018,288.32600000
"WASP-161 b","WASP-161",126.3378248,-11.5009889,"Transit",2018,343.08000000
"WASP-162 b","WASP-162",168.2929079,-17.6577794,"Transit",2018,310.84100000
"WASP-163 b","WASP-163",256.5375549,-10.4130071,"Transit",2018,261.38600000
"WASP-164 b","WASP-164",344.8735878,-60.4478194,"Transit",2018,327.50600000
"WASP-165 b","WASP-165",357.5806472,-17.0775947,"Transit",2018,602.23600000
"WASP-166 b","WASP-166",144.8751047,-20.9824191,"Transit",2019,114.17300000
"WASP-167 b","WASP-167",196.0437932,-35.5495292,"Transit",2017,423.55200000
"WASP-168 b","WASP-168",96.7446427,-46.8213635,"Transit",2018,303.94100000
"WASP-169 b","WASP-169",127.3872297,-12.9447683,"Transit",2019,627.06600000
"WASP-17 b","WASP-17",239.9622479,-28.0617941,"Transit",2009,405.90800000
"WASP-170 b","WASP-170",135.4163028,-20.7203686,"Transit",2018,305.60300000
"WASP-171 b","WASP-171",171.8450533,-44.0887035,"Transit",2019,757.84000000
"WASP-172 b","WASP-172",199.4337420,-47.2375748,"Transit",2018,538.11000000
"WASP-173 A b","WASP-173 A",354.1686959,-34.6113042,"Transit",2018,232.98000000
"WASP-174 b","WASP-174",195.7940145,-41.3848617,"Transit",2018,410.14900000
"WASP-175 b","WASP-175",166.3187996,-34.1227453,"Transit",2019,539.36000000
"WASP-176 b","WASP-176",313.6872928,9.1790688,"Transit",2020,568.42000000
"WASP-177 b","WASP-177",334.7969885,-1.8344301,"Transit",2019,176.81800000
"WASP-178 b","WASP-178",227.2703290,-42.7049658,"Transit",2019,427.67800000
"WASP-18 b","WASP-18",24.3544618,-45.6777937,"Transit",2009,123.48300000
"WASP-180 A b","WASP-180 A",123.3922465,-1.9827874,"Transit",2019,253.98500000
"WASP-181 b","WASP-181",26.7932253,3.1329325,"Transit",2019,437.49500000
"WASP-182 b","WASP-182",311.6733450,-41.8209828,"Transit",2019,327.60200000
"WASP-183 b","WASP-183",163.7888521,-0.7370663,"Transit",2019,325.37700000
"WASP-184 b","WASP-184",209.5170100,-30.3481530,"Transit",2019,663.23100000
"WASP-185 b","WASP-185",214.0595791,-19.5423062,"Transit",2019,279.35000000
"WASP-186 b","WASP-186",18.9953122,21.6169065,"Transit",2020,278.51400000
"WASP-187 b","WASP-187",17.4747400,25.6816494,"Transit",2020,371.41400000
"WASP-188 b","WASP-188",278.7819771,36.6156327,"Transit",2025,675.28100000
"WASP-189 b","WASP-189",225.6867320,-3.0314874,"Transit",2020,99.73100000
"WASP-19 b","WASP-19",148.4167672,-45.6591078,"Transit",2009,268.32500000
"WASP-190 b","WASP-190",7.7095292,-40.5734613,"Transit",2019,542.25100000
"WASP-192 b","WASP-192",223.6587187,-38.7445469,"Transit",2019,508.88500000
"WASP-193 b","WASP-193",164.3491401,-29.9971229,"Transit",2023,362.08700000
"WASP-194 b","WASP-194",295.3877064,56.2178049,"Transit",2025,476.83100000
"WASP-195 b","WASP-195",247.5496427,49.8957910,"Transit",2025,484.85200000
"WASP-197 b","WASP-197",160.6307133,28.1986255,"Transit",2025,483.67500000
"WASP-2 b","WASP-2",307.7255587,6.4293305,"Transit",2007,153.24200000
"WASP-20 b","WASP-20",5.1605621,-23.9357894,"Transit",2015,211.87700000
"WASP-21 b","WASP-21",347.4928024,18.3961597,"Transit",2010,258.42600000
"WASP-22 b","WASP-22",52.8180374,-23.8197924,"Transit",2010,317.65200000
"WASP-23 b","WASP-23",101.1275033,-42.7622296,"Transit",2010,207.49000000
"WASP-24 b","WASP-24",227.2154975,2.3432860,"Transit",2010,322.11400000
"WASP-25 b","WASP-25",195.3597581,-27.5222273,"Transit",2010,211.41600000
"WASP-26 b","WASP-26",4.6030424,-15.2674044,"Transit",2010,252.75900000
"WASP-28 b","WASP-28",353.6162694,-1.5799849,"Transit",2014,348.49400000
"WASP-29 b","WASP-29",357.8791976,-39.9071215,"Transit",2010,87.59530000
"WASP-3 b","WASP-3",278.6317411,35.6614312,"Transit",2007,231.16100000
"WASP-31 b","WASP-31",169.4388603,-19.0547781,"Transit",2010,383.82900000
"WASP-32 b","WASP-32",3.9617073,1.2005122,"Transit",2010,275.99400000
"WASP-33 b","WASP-33",36.7127375,37.5504441,"Transit",2010,121.94400000
"WASP-34 b","WASP-34",165.3993679,-23.8609457,"Transit",2010,132.09600000
"WASP-35 b","WASP-35",76.0818912,-6.2297801,"Transit",2011,202.21800000
"WASP-36 b","WASP-36",131.5803897,-8.0269855,"Transit",2011,386.34600000
"WASP-37 b","WASP-37",221.9438866,1.0650227,"Transit",2010,392.79100000
"WASP-38 b","WASP-38",243.9597194,10.0324103,"Transit",2010,136.24000000
"WASP-39 b","WASP-39",217.3266477,-3.4444994,"Transit",2011,213.98200000
